Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,OrderId,TradeId,Time
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,8.84200000000000000000,97.81159639000000000000,0.02943128000000000000,0.00000000000000000000,0.00000000000000000000,0.02943128000000000000,959.84829519000000000000,SETTLEMENT,e42310d4-f0c9-5da0-c941-f0ed67455ecc,ac4e10ab-b6b0-52a4-5581-07a1aeec4c1b,2026-02-07 16:00:00.342
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,8.84200000000000000000,97.81159639000000000000,0.00486349000000000000,0.00000000000000000000,0.00000000000000000000,0.00486349000000000000,959.81886392000000000000,SETTLEMENT,47eba7a1-65eb-bc18-9cbf-e4cf3f5d8af4,5ad70c88-667e-56f2-aff8-6b320a07f914,2026-02-07 08:00:00.009
USDT,COINAUSDT,TRADE,BUY,8.84200000000000000000,8.84200000000000000000,97.81000000000000000000,0.00000000000000000000,-0.47565981000000000000,0.00000000000000000000,-0.47565981000000000000,959.37263538000000000000,OPEN,b0886fa9-77f9-23f0-9653-2b3f6083f156,7076f6f0-44a0-4ffa-a9f0-36e2190a3a85,2026-02-07 04:00:00.199
USDT,COINAUSDT,TRADE,BUY,14.62100000000000000000,0.00000000000000000000,94.58000000000000000000,0.00000000000000000000,-0.76056980000000000000,31.87378000000000000000,31.11321020000000000000,959.81400043000000000000,CLOSE,4e86ccf2-251d-5d3d-49d4-2d08a69ef8d3,28bcef76-4738-7fe7-69ca-3028066ae315,2026-02-06 11:00:00.085
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-14.62100000000000000000,96.76412159000000000000,0.07575230000000000000,0.00000000000000000000,0.00000000000000000000,0.07575230000000000000,929.47889060000000000000,SETTLEMENT,f6ad07ac-73fd-37e0-3edd-7d46d12383e9,e32d2f26-0196-b6cb-ddbd-05ae0023b188,2026-02-06 08:00:00.876
USDT,COINAUSDT,TRADE,SELL,14.62100000000000000000,-14.62100000000000000000,96.76000000000000000000,0.00000000000000000000,-0.77810038000000000000,0.00000000000000000000,-0.77810038000000000000,928.70079022000000000000,OPEN,a952862a-9e2c-f1de-becd-477efaa03c15,7a85b405-7122-fc71-60f7-095e30ccaa41,2026-02-06 06:00:00.996
USDT,COINCUSDT,TRADE,BUY,6359.00000000000000000000,0.00000000000000000000,0.37615000000000000000,0.00000000000000000000,-1.31556582000000000000,-11.19184000000000000000,-12.50740582000000000000,929.40313830000000000000,CLOSE,e050a800-97e5-082e-d610-1325f2b11a29,cdc292c2-04bd-abf4-9b48-233e488b4a6f,2026-02-05 06:00:00.249
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-6359.00000000000000000000,0.37438655000000000000,0.03351061000000000000,0.00000000000000000000,0.00000000000000000000,0.03351061000000000000,943.21995442000000000000,SETTLEMENT,2a80bfde-c561-c479-4a9c-692dc6c498ae,aabeb2d3-5857-d08d-cd60-82aa1cc5462e,2026-02-05 00:00:00.673
USDT,COINCUSDT,TRADE,SELL,6359.00000000000000000000,-6359.00000000000000000000,0.37439000000000000000,0.00000000000000000000,-1.30941031000000000000,0.00000000000000000000,-1.30941031000000000000,941.91054412000000000000,OPEN,63bdb5f3-2a9b-04d4-088e-eee811a97ecd,ddd70423-a640-9d66-f760-c2bd5c4e8d6c,2026-02-04 23:00:00.698
USDT,COINCUSDT,TRADE,SELL,4450.00000000000000000000,0.00000000000000000000,0.37213000000000000000,0.00000000000000000000,-0.91078818000000000000,-31.55050000000000000000,-32.46128817000000000000,943.18644381000000000000,CLOSE,7e0f873f-a889-8796-c18a-0b352eae2303,a33ebcaa-1c0f-b857-b9dd-69facf349054,2026-02-04 12:00:00.310
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,4450.00000000000000000000,0.37921556000000000000,-0.04110181000000000000,0.00000000000000000000,0.00000000000000000000,-0.04110181000000000000,976.57587294000000000000,SETTLEMENT,a3597f8c-d3aa-c8b5-6c8f-c265958420ca,2a09fda8-ace3-7592-521f-e80962413ef3,2026-02-04 08:00:00.864
USDT,COINCUSDT,TRADE,BUY,4450.00000000000000000000,4450.00000000000000000000,0.37922000000000000000,0.00000000000000000000,-0.92814095000000000000,0.00000000000000000000,-0.92814095000000000000,975.64773199000000000000,OPEN,01b5bc0c-8ede-d46b-2496-4172ca7dd2cb,35c23bad-66cc-aeff-21f7-8fa69739c007,2026-02-04 07:00:00.244
USDT,COINAUSDT,TRADE,SELL,12.82200000000000000000,0.00000000000000000000,97.22000000000000000000,0.00000000000000000000,-0.68560516000000000000,-27.05442000000000000000,-27.74002516000000000000,976.61697474000000000000,CLOSE,e28854d4-3322-ea96-2eae-4f56ce1034bf,9b9fbe3a-90e1-abe3-4ffa-689781990713,2026-02-04 03:00:00.681
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,12.82200000000000000000,99.33206143000000000000,0.05068917000000000000,0.00000000000000000000,0.00000000000000000000,0.05068917000000000000,1005.05748500000000000000,SETTLEMENT,4bb0b69f-f894-5b9d-5fcf-21aa56d6e9d9,ee7c5fc9-a133-c9a9-0468-0bf7a4f322b3,2026-02-04 00:00:00.982
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,12.82200000000000000000,99.33206143000000000000,0.00759046000000000000,0.00000000000000000000,0.00000000000000000000,0.00759046000000000000,1005.00679583000000000000,SETTLEMENT,a40b8af9-5767-4a48-1030-361b0f5d86b8,6fadc059-fedd-f226-33e2-9f1b9c84df0b,2026-02-03 16:00:00.305
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,12.82200000000000000000,99.33206143000000000000,0.03868512000000000000,0.00000000000000000000,0.00000000000000000000,0.03868512000000000000,1004.99920537000000000000,SETTLEMENT,65928055-995a-53ab-9d29-6f6317ed9bdd,c7b85a06-044d-3947-e78d-802c3a428a67,2026-02-03 08:00:00.595
USDT,COINAUSDT,TRADE,BUY,12.82200000000000000000,12.82200000000000000000,99.33000000000000000000,0.00000000000000000000,-0.70048509000000000000,0.00000000000000000000,-0.70048509000000000000,1004.35699991000000000000,OPEN,643cf843-93f4-20ae-4490-bcff6d366938,caf6b750-1aac-1a10-a191-99c6ec6750a1,2026-02-03 01:00:00.106
USDT,COINAUSDT,TRADE,SELL,19.12000000000000000000,0.00000000000000000000,98.34000000000000000000,0.00000000000000000000,-0.37605216000000000000,15.67840000000000000000,15.30234784000000000000,1004.96052026000000000000,CLOSE,d5a94b5e-3b13-655e-74f5-e38bc0136715,055db549-d34d-0a6b-86f5-9d353772a701,2026-02-02 13:00:00.112
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,19.12000000000000000000,97.52121585000000000000,-0.02747023000000000000,0.00000000000000000000,0.00000000000000000000,-0.02747023000000000000,990.68369274000000000000,SETTLEMENT,4b5c20ae-6765-7337-3cca-138fd24f455e,15ae73ff-3fb4-f8a7-f445-122b130a91a1,2026-02-02 08:00:00.684
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,19.12000000000000000000,97.52121585000000000000,0.07423568000000000000,0.00000000000000000000,0.00000000000000000000,0.07423568000000000000,990.71116297000000000000,SETTLEMENT,3ebc0e84-1d12-47f9-3b24-cae620add479,4e3d0a54-69b9-a54c-19ec-ef570c488d96,2026-02-02 00:00:00.994
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,19.12000000000000000000,97.52121585000000000000,-0.09947763000000000000,0.00000000000000000000,0.00000000000000000000,-0.09947763000000000000,990.63692728000000000000,SETTLEMENT,f4b3f65f-00b4-57c0-be40-dd288fb95c4c,762c3c46-8a80-6d47-b556-c6b4e16018bb,2026-02-01 16:00:00.986
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,19.12000000000000000000,97.52121585000000000000,-0.03615732000000000000,0.00000000000000000000,0.00000000000000000000,-0.03615732000000000000,990.73640491000000000000,SETTLEMENT,fccff703-64b0-e455-4206-367b9ef1e5ec,79e6956b-483a-e4a3-ec0a-7536e01394df,2026-02-01 08:00:00.459
USDT,COINAUSDT,TRADE,BUY,19.12000000000000000000,19.12000000000000000000,97.52000000000000000000,0.00000000000000000000,-1.02552032000000000000,0.00000000000000000000,-1.02552032000000000000,989.65817242000000000000,OPEN,27f4dc14-14fc-9cd0-28eb-011958da5654,33bc1b69-3b2c-f651-af0a-cf3d5a6e2c07,2026-02-01 05:00:00.599
USDT,COINAUSDT,TRADE,SELL,12.89400000000000000000,0.00000000000000000000,93.18000000000000000000,0.00000000000000000000,-0.66080461000000000000,-31.71924000000000000000,-32.38004461000000000000,990.77256224000000000000,CLOSE,ee90f888-5f1a-d898-b979-a4ae92575db9,30342fbc-13d9-e21d-fb8f-f1c94a2fe89f,2026-01-31 11:00:00.773
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,12.89400000000000000000,95.63839510000000000000,-0.09837889000000000000,0.00000000000000000000,0.00000000000000000000,-0.09837889000000000000,1023.83085703000000000000,SETTLEMENT,688738fc-39c5-c497-2150-60b2ef0a2ac1,76ca5000-e960-7143-b2c2-036a522db02b,2026-01-31 08:00:00.798
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,12.89400000000000000000,95.63839510000000000000,0.03012401000000000000,0.00000000000000000000,0.00000000000000000000,0.03012401000000000000,1023.92923592000000000000,SETTLEMENT,ba1161cc-de0c-7f5b-deba-ad2285d0eaf6,831aa034-f915-6bc0-4681-d2010dc59c7b,2026-01-31 00:00:00.687
USDT,COINAUSDT,SETTLEMENT,BUY,0.00000000000000000000,12.89400000000000000000,95.63839510000000000000,-0.06202062000000000000,0.00000000000000000000,0.00000000000000000000,-0.06202062000000000000,1023.89911191000000000000,SETTLEMENT,139b812c-6ff8-0611-d0e2-00c886c03c8d,21cca754-9b93-f7da-4c6a-c33c3c679729,2026-01-30 16:00:00.297
USDT,COINAUSDT,TRADE,BUY,12.89400000000000000000,12.89400000000000000000,95.64000000000000000000,0.00000000000000000000,-0.67825019000000000000,0.00000000000000000000,-0.67825019000000000000,1023.15260684000000000000,OPEN,8af1d18c-0bb0-68b9-b90f-30aea8bf61ec,b5b157d2-d4a7-d734-ab3e-9c517acd7c7a,2026-01-30 10:00:00.502
USDT,COINCUSDT,TRADE,SELL,5314.00000000000000000000,0.00000000000000000000,0.36972000000000000000,0.00000000000000000000,-1.08058064000000000000,-45.64726000000000000000,-46.72784064000000000000,1023.96113253000000000000,CLOSE,83248f30-457e-4b82-40c7-e82ec8a4448b,aac70f21-f1c3-ccc9-c020-ee63da86a670,2026-01-29 15:00:00.544
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,5314.00000000000000000000,0.37830902000000000000,-0.05507239000000000000,0.00000000000000000000,0.00000000000000000000,-0.05507239000000000000,1071.09104104000000000000,SETTLEMENT,2fecd351-5b36-ea62-ee58-f199124f3c3c,ab78fbc6-f68a-f5b3-c5b0-aac75f7267d4,2026-01-29 08:00:00.402
USDT,COINCUSDT,TRADE,BUY,5314.00000000000000000000,5314.00000000000000000000,0.37831000000000000000,0.00000000000000000000,-0.40206787000000000000,0.00000000000000000000,-0.40206787000000000000,1070.68897317000000000000,OPEN,1bc850f8-052c-72c0-d3a8-485dc0582a9f,b39a19fc-1e7f-250f-b2a7-eacd0e131176,2026-01-29 03:00:00.004
USDT,COINAUSDT,TRADE,BUY,26.97200000000000000000,0.00000000000000000000,98.91000000000000000000,0.00000000000000000000,-1.46729029000000000000,-74.44272000000000000000,-75.91001029000000000000,1071.14611343000000000000,CLOSE,bff912d5-95a0-a7ee-3c2b-1ac2e6c99b2b,5f7bdc77-eb77-0ab6-c3c1-c38d9eb7235c,2026-01-28 23:00:00.916
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-26.97200000000000000000,96.14921333000000000000,0.22547084000000000000,0.00000000000000000000,0.00000000000000000000,0.22547084000000000000,1148.48247050000000000000,SETTLEMENT,861061e3-1c42-85d4-2ecb-4d6dee56ef17,0005eaaa-c215-d8ec-ac3c-40ce2cb59c28,2026-01-28 16:00:00.795
COINA,COINAUSDT,TRADE,SELL,-1.79800000000000000000,0.00000000000000000000,106.37000000000000000000,0.00000000000000000000,0.00000000000000000000,-1.79800000000000000000,-1.79800000000000000000,344.00586854000000000000,--,0586191710458498956,2298885892441361429,2026-01-28 08:14:44.778
USDT,COINAUSDT,TRADE,SELL,191.25326000000000000000,0.00000000000000000000,106.37000000000000000000,0.00000000000000000000,-0.19125326000000000000,191.25326000000000000000,191.06200674000000000000,2493.82076747000000000000,--,0586191710458498956,2298885892441361429,2026-01-28 08:14:44.982
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-26.97200000000000000000,96.14921333000000000000,0.02038961000000000000,0.00000000000000000000,0.00000000000000000000,0.02038961000000000000,1148.25699966000000000000,SETTLEMENT,2e573daf-f742-8bb0-1859-be7f2d132202,b64b0abd-e195-325c-8d2b-95541aab46f9,2026-01-28 08:00:00.919
USDT,COINAUSDT,TRADE,SELL,26.97200000000000000000,-26.97200000000000000000,96.15000000000000000000,0.00000000000000000000,-1.42634679000000000000,0.00000000000000000000,-1.42634679000000000000,1147.05612371000000000000,OPEN,efd4c071-b751-a4ad-2365-485f4d848365,ec940dda-0279-e09d-18de-907171b659cc,2026-01-28 06:00:00.462
USDT,COINAUSDT,TRADE,SELL,21.35900000000000000000,0.00000000000000000000,95.06000000000000000000,0.00000000000000000000,-1.11671260000000000000,-70.69829000000000000000,-71.81500260000000000000,1148.23661005000000000000,CLOSE,ef5e64aa-872d-5ca5-2bde-84b30c01e271,1e88f96b-0564-492b-6324-27f61a7d6881,2026-01-27 03:00:00.009
USDT,COINAUSDT,TRADE,BUY,21.35900000000000000000,21.35900000000000000000,98.37000000000000000000,0.00000000000000000000,-1.15559666000000000000,0.00000000000000000000,-1.15559666000000000000,1220.05161265000000000000,OPEN,e28ad072-967d-4e02-d84d-486189e7196b,c61d93fa-60d6-15e1-ab99-c8a8fc684d97,2026-01-27 00:00:00.213
USDT,COINCUSDT,TRADE,BUY,3111.00000000000000000000,0.00000000000000000000,0.38168000000000000000,0.00000000000000000000,-0.65307356000000000000,0.27999000000000000000,-0.37308356000000000000,1221.20720931000000000000,CLOSE,30b64410-886f-7881-8b1e-5670b04f1dc5,edfc0dbe-97ff-e0fd-0335-0c7fd0dda7c4,2026-01-25 22:00:00.299
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-3111.00000000000000000000,0.38176891000000000000,0.06898634000000000000,0.00000000000000000000,0.00000000000000000000,0.06898634000000000000,1221.81783016000000000000,SETTLEMENT,ec88db74-d8b1-6d23-22c0-3987081d1695,297b7cae-cb68-a0bf-4686-0dced6dca778,2026-01-25 16:00:00.332
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-3111.00000000000000000000,0.38176891000000000000,0.00829749000000000000,0.00000000000000000000,0.00000000000000000000,0.00829749000000000000,1221.74884383000000000000,SETTLEMENT,dbacfdeb-67d4-a598-a652-999f45ad8b60,402e0c8b-e388-67d5-c0f5-357fa6256623,2026-01-25 08:00:00.271
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-3111.00000000000000000000,0.38176891000000000000,0.00556785000000000000,0.00000000000000000000,0.00000000000000000000,0.00556785000000000000,1221.74054634000000000000,SETTLEMENT,b203398b-cecd-1343-df75-6bb3808e9035,5c9db5fa-6f42-da3b-39a3-70a86a9000cf,2026-01-25 00:00:00.161
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-3111.00000000000000000000,0.38176891000000000000,0.09910604000000000000,0.00000000000000000000,0.00000000000000000000,0.09910604000000000000,1221.73497848000000000000,SETTLEMENT,ddd8e004-2765-b43f-f6f4-557018ae6dcf,dba588de-535e-ad08-6e09-f6aa9719d921,2026-01-24 16:00:00.975
COINA,COINAUSDT,TRADE,BUY,0.80400000000000000000,0.00000000000000000000,106.33000000000000000000,0.00000000000000000000,-0.00080400000000000000,0.80400000000000000000,0.80319600000000000000,529.68360228000000000000,--,3063621822821077305,2237227946700752610,2026-01-24 12:18:06.374
USDT,COINAUSDT,TRADE,BUY,-85.48932000000000000000,0.00000000000000000000,106.33000000000000000000,0.00000000000000000000,0.00000000000000000000,-85.48932000000000000000,-85.48932000000000000000,2408.33144747000000000000,--,3063621822821077305,2237227946700752610,2026-01-24 12:18:06.483
USDT,COINCUSDT,TRADE,SELL,3111.00000000000000000000,-3111.00000000000000000000,0.38177000000000000000,0.00000000000000000000,-0.23753729000000000000,0.00000000000000000000,-0.23753729000000000000,1221.58029287000000000000,OPEN,fa7ed607-2627-f55b-fc1e-257b0900bafa,e84fa4a5-7b0b-af3a-aad8-ad0a0ecb298e,2026-01-24 11:00:00.593
USDT,COINAUSDT,TRADE,BUY,22.36600000000000000000,0.00000000000000000000,100.24000000000000000000,0.00000000000000000000,-1.23308231000000000000,21.02404000000000000000,19.79095769000000000000,1221.63587244000000000000,CLOSE,91a81868-77ac-cab2-9d70-78c07d7cd37c,26b6294f-0089-f22a-8c9a-d5aa381fb010,2026-01-23 22:00:00.133
COINA,COINAUSDT,TRADE,BUY,3.98500000000000000000,0.00000000000000000000,104.14000000000000000000,0.00000000000000000000,-0.00398500000000000000,3.98500000000000000000,3.98101500000000000000,92.36777709000000000000,--,8342613446706221496,2289831762051346158,2026-01-23 18:31:38.404
USDT,COINAUSDT,TRADE,BUY,-414.99790000000000000000,0.00000000000000000000,104.14000000000000000000,0.00000000000000000000,0.00000000000000000000,-414.99790000000000000000,-414.99790000000000000000,1473.92228423000000000000,--,8342613446706221496,2289831762051346158,2026-01-23 18:31:38.013
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-22.36600000000000000000,101.17712693000000000000,0.22498738000000000000,0.00000000000000000000,0.00000000000000000000,0.22498738000000000000,1203.08956029000000000000,SETTLEMENT,48dbfba4-da11-8250-d503-0f47a7adc7c3,a5674afd-56b8-3ebb-77c4-b7c6c63a2fa3,2026-01-23 16:00:00.074
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-22.36600000000000000000,101.17712693000000000000,0.00889695000000000000,0.00000000000000000000,0.00000000000000000000,0.00889695000000000000,1202.86457291000000000000,SETTLEMENT,a91be286-a56e-e860-e6cb-6a0e51a704e4,248d7b8d-4c5a-3cc0-ab80-74b566692499,2026-01-23 08:00:00.647
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-22.36600000000000000000,101.17712693000000000000,0.09327364000000000000,0.00000000000000000000,0.00000000000000000000,0.09327364000000000000,1202.85567597000000000000,SETTLEMENT,2a6b06dc-28d9-cd4c-19c2-da85c2c64894,50320bf7-9ef8-1058-d5d1-145225da5165,2026-01-23 00:00:00.303
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-22.36600000000000000000,101.17712693000000000000,0.11567491000000000000,0.00000000000000000000,0.00000000000000000000,0.11567491000000000000,1202.76240233000000000000,SETTLEMENT,c52b309b-1663-2170-7554-a3f6ba8d0834,665db607-1f46-a44a-2cdf-124bebcdecde,2026-01-22 16:00:00.912
USDT,COINAUSDT,TRADE,SELL,22.36600000000000000000,-22.36600000000000000000,101.18000000000000000000,0.00000000000000000000,-1.24464553000000000000,0.00000000000000000000,-1.24464553000000000000,1201.84491476000000000000,OPEN,36479f0c-af95-e02d-3aa6-071f5174c663,e698a895-fa58-2855-dee3-582697493220,2026-01-22 14:00:00.536
USDT,COINBUSDT,TRADE,SELL,278.60000000000000000000,0.00000000000000000000,2.55920000000000000000,0.00000000000000000000,-0.39214622000000000000,1.64374000000000000000,1.25159378000000000000,1202.64672742000000000000,CLOSE,8e4eea22-5626-341b-1ce5-46c618082348,e9a871d7-08d8-72ed-67cf-4c851989c58a,2026-01-21 23:00:00.151
USDT,COINBUSDT,SETTLEMENT,BUY,0.00000000000000000000,278.60000000000000000000,2.55334066000000000000,-0.07666482000000000000,0.00000000000000000000,0.00000000000000000000,-0.07666482000000000000,1201.78637579000000000000,SETTLEMENT,a8b1f909-4155-06cb-74d5-f8643fe23c58,b7e7b487-c570-1b3b-1807-b36b3c8a66c0,2026-01-21 16:00:00.644
USDT,COINBUSDT,SETTLEMENT,BUY,0.00000000000000000000,278.60000000000000000000,2.55334066000000000000,-0.06788476000000000000,0.00000000000000000000,0.00000000000000000000,-0.06788476000000000000,1201.86304061000000000000,SETTLEMENT,da562761-8809-fcbe-d9db-75e6f8a5b2cd,36856007-9995-bd24-09f3-926d25695093,2026-01-21 08:00:00.887
USDT,COINBUSDT,SETTLEMENT,BUY,0.00000000000000000000,278.60000000000000000000,2.55334066000000000000,-0.06411896000000000000,0.00000000000000000000,0.00000000000000000000,-0.06411896000000000000,1201.93092537000000000000,SETTLEMENT,f25aa045-ac96-7bae-5e82-881c945e5f37,65481ab5-d136-41e1-c102-9ed5e3cc22c1,2026-01-21 00:00:00.832
USDT,COINBUSDT,TRADE,BUY,278.60000000000000000000,278.60000000000000000000,2.55330000000000000000,0.00000000000000000000,-0.39124216000000000000,0.00000000000000000000,-0.39124216000000000000,1201.39513363000000000000,OPEN,026dfb12-3e7e-75d0-5e0b-ab8d75ce744c,28ed73e3-8350-f645-2dca-aca1a0aea143,2026-01-20 16:00:00.656
USDT,COINCUSDT,TRADE,BUY,1331.00000000000000000000,0.00000000000000000000,0.38753000000000000000,0.00000000000000000000,-0.28369134000000000000,5.98950000000000000000,5.70580866000000000000,1201.99504434000000000000,CLOSE,735128b4-8495-ae83-2799-853ba2993166,8d56b3e0-2d45-e4eb-2faf-caa9a149d62b,2026-01-19 17:00:00.525
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-1331.00000000000000000000,0.39203203000000000000,0.00931243000000000000,0.00000000000000000000,0.00000000000000000000,0.00931243000000000000,1196.57622124000000000000,SETTLEMENT,ff443478-376d-aa97-5079-0d3746008387,8882f830-f50a-9c39-5e44-9c21c7683ccd,2026-01-19 16:00:00.140
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-1331.00000000000000000000,0.39203203000000000000,0.04435855000000000000,0.00000000000000000000,0.00000000000000000000,0.04435855000000000000,1196.56690881000000000000,SETTLEMENT,1f1e1514-17d0-4535-2548-1827d73b5c12,b8060282-d227-1030-4cf7-84eba20a9606,2026-01-19 08:00:00.642
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-1331.00000000000000000000,0.39203203000000000000,0.00424713000000000000,0.00000000000000000000,0.00000000000000000000,0.00424713000000000000,1196.52255026000000000000,SETTLEMENT,f53216b5-499f-c1f2-40e5-a24392c7c725,1c97eb1f-4dde-195f-7585-22199a108433,2026-01-19 00:00:00.226
USDT,COINCUSDT,TRADE,SELL,1331.00000000000000000000,-1331.00000000000000000000,0.39203000000000000000,0.00000000000000000000,-0.28698556000000000000,0.00000000000000000000,-0.28698556000000000000,1196.28923567000000000000,OPEN,2b931063-b965-4de3-4948-458ac36995a0,eb0f61a4-a793-9561-cbc1-d0053a232d82,2026-01-18 17:00:00.179
USDT,COINAUSDT,TRADE,BUY,24.03000000000000000000,0.00000000000000000000,103.66000000000000000000,0.00000000000000000000,-1.37002239000000000000,-2.64330000000000000000,-4.01332239000000000000,1196.51830313000000000000,CLOSE,f88f1a1d-5e5a-b585-6a00-a68350f22583,a17e5768-5a3a-9af7-0be6-e24391476db2,2026-01-18 07:00:00.796
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-24.03000000000000000000,103.54673964000000000000,0.10774283000000000000,0.00000000000000000000,0.00000000000000000000,0.10774283000000000000,1201.90019410000000000000,SETTLEMENT,a2c0f673-c926-8f7e-3cdf-028a6a248484,a97f9d9e-31d3-96e0-206d-2b1706f35c71,2026-01-18 00:00:00.847
USDT,COINAUSDT,TRADE,SELL,24.03000000000000000000,-24.03000000000000000000,103.55000000000000000000,0.00000000000000000000,-1.36856858000000000000,0.00000000000000000000,-1.36856858000000000000,1200.53162552000000000000,OPEN,7c4876b4-a65f-f77c-8d24-de88a4557a89,5c50944b-db8b-ded9-7b40-084895a14a23,2026-01-17 20:00:00.114
USDT,COINCUSDT,TRADE,BUY,5261.00000000000000000000,0.00000000000000000000,0.39257000000000000000,0.00000000000000000000,-1.13592092000000000000,29.61943000000000000000,28.48350908000000000000,1201.79245127000000000000,CLOSE,e3264a38-88c6-84b4-71f6-45b19e77c06f,4cafb0e5-909e-21aa-3f85-be1a77412f35,2026-01-17 00:00:00.416
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-5261.00000000000000000000,0.39819960000000000000,0.16313658000000000000,0.00000000000000000000,0.00000000000000000000,0.16313658000000000000,1174.46115380000000000000,SETTLEMENT,be1874e0-ac18-fd6a-23c5-8350c0367f88,e4337878-03ed-c15a-2daf-2ecc37558d50,2026-01-16 16:00:00.350
USDT,COINCUSDT,TRADE,SELL,5261.00000000000000000000,-5261.00000000000000000000,0.39820000000000000000,0.00000000000000000000,-1.15221161000000000000,0.00000000000000000000,-1.15221161000000000000,1173.30894219000000000000,OPEN,8c544f5f-df80-ae65-8b57-97bb91ca0904,8087e955-306b-b66f-5d76-3a78b5eb843b,2026-01-16 10:00:00.715
USDT,COINBUSDT,LIQUIDATION,SELL,429.10000000000000000000,0.00000000000000000000,2.29840000000000000000,0.00000000000000000000,-0.54243389000000000000,-97.53443000000000000000,-98.07686389000000000000,1174.29801722000000000000,CLOSE,25865ef6-a183-de0f-b8c9-2f27fcf167aa,c42270b0-9a33-d1f3-ab0a-7afc84da236c,2026-01-15 12:00:00.465
USDT,COINBUSDT,SETTLEMENT,BUY,0.00000000000000000000,429.10000000000000000000,2.52574371000000000000,-0.09168767000000000000,0.00000000000000000000,0.00000000000000000000,-0.09168767000000000000,1272.97095894000000000000,SETTLEMENT,25517f1f-a99e-3922-53f1-73c3ed69c90d,011719e2-d982-727c-8d70-ec29de325dda,2026-01-15 08:00:00.214
USDT,COINBUSDT,SETTLEMENT,BUY,0.00000000000000000000,429.10000000000000000000,2.52574371000000000000,-0.02325340000000000000,0.00000000000000000000,0.00000000000000000000,-0.02325340000000000000,1273.06264661000000000000,SETTLEMENT,e089fa77-c6a3-38a4-e952-0d2516ad94b7,d7779fa8-d77d-541f-5d70-1f0992138c22,2026-01-15 00:00:00.164
USDT,COINBUSDT,SETTLEMENT,BUY,0.00000000000000000000,429.10000000000000000000,2.52574371000000000000,-0.07418325000000000000,0.00000000000000000000,0.00000000000000000000,-0.07418325000000000000,1273.08590001000000000000,SETTLEMENT,ebf5c404-0201-d80e-f075-9c0b63ea4e01,9b983a99-e555-f1da-b36e-5207edf84b2a,2026-01-14 16:00:00.562
USDT,COINBUSDT,TRADE,BUY,429.10000000000000000000,429.10000000000000000000,2.52570000000000000000,0.00000000000000000000,-0.59607783000000000000,0.00000000000000000000,-0.59607783000000000000,1272.37488111000000000000,OPEN,1a2274f5-9a2d-1411-4526-c683924759e9,aa3c4459-414c-fabb-d676-3bf8b150aafd,2026-01-14 14:00:00.256
COINB,COINBUSDT,TRADE,SELL,-181.50000000000000000000,0.00000000000000000000,2.57420000000000000000,0.00000000000000000000,0.00000000000000000000,-181.50000000000000000000,-181.50000000000000000000,231.04184470000000000000,--,2203753800309294555,2289648632722534694,2026-01-13 22:19:39.512
USDT,COINBUSDT,TRADE,SELL,467.21730000000000000000,0.00000000000000000000,2.57420000000000000000,0.00000000000000000000,-0.46721730000000000000,467.21730000000000000000,466.75008270000000000000,2419.76845073000000000000,--,2203753800309294555,2289648632722534694,2026-01-13 22:19:39.566
